ANO_EXERCICIO,BAIRRO,TIPO_USO,AREA_TERRENO,AREA_CONSTRUIDA,VALOR_VENAL_IMOVEL,VALOR_M2
2025,JARDIM CARVALHO,Exclusivamente Residencial,460.0,81.0,181745.21,2243.77
2025,JARDIM CARVALHO,Exclusivamente Residencial,300.0,103.0,165232.14,1604.2
2025,JARDIM CARVALHO,Exclusivamente Residencial,356.0,49.0,150189.79,3065.1
2025,MOINHOS VENTO,Exclusivamente Residencial,112.91,459.0,1877940.31,4091.37
2025,MOINHOS VENTO,Exclusivamente Residencial,112.91,459.0,1877940.31,4091.37
2025,MOINHOS VENTO,Exclusivamente Residencial,112.91,459.0,1877940.31,4091.37
2025,MOINHOS VENTO,Exclusivamente Residencial,112.91,459.0,1877940.31,4091.37
2025,MOINHOS VENTO,Exclusivamente Residencial,112.91,459.0,1877940.31,4091.37
2025,MOINHOS VENTO,Exclusivamente Residencial,112.91,459.0,1877940.31,4091.37
2025,MOINHOS VENTO,Exclusivamente Residencial,112.91,459.0,1877940.31,4091.37
2025,MOINHOS VENTO,Exclusivamente Residencial,112.91,459.0,1877940.31,4091.37
2025,MOINHOS VENTO,Exclusivamente Residencial,126.45,514.0,2105401.36,4096.11
2025,MOINHOS VENTO,Exclusivamente Residencial,112.91,459.0,1877940.31,4091.37
2025,MOINHOS VENTO,Exclusivamente Residencial,72.09,118.0,436484.22,3699.02
2025,MOINHOS VENTO,Exclusivamente Residencial,79.42,130.0,479519.05,3688.61
2025,MOINHOS VENTO,Exclusivamente Residencial,36.23,216.0,711644.76,3294.65
2025,MOINHOS VENTO,Exclusivamente Residencial,48.98,292.0,959236.52,3285.06
2025,MOINHOS VENTO,Exclusivamente Residencial,64.24,383.0,1258349.38,3285.51
2025,MOINHOS VENTO,Exclusivamente Residencial,51.83,309.0,1015946.04,3287.85
2025,MOINHOS VENTO,Exclusivamente Residencial,51.83,309.0,1015946.04,3287.85
2025,MOINHOS VENTO,Exclusivamente Residencial,64.24,383.0,1258349.38,3285.51
2025,MOINHOS VENTO,Exclusivamente Residencial,45.62,272.0,894744.37,3289.5
2025,MOINHOS VENTO,Exclusivamente Residencial,63.73,380.0,1250566.75,3290.97
2025,MOINHOS VENTO,Exclusivamente Residencial,95.77,571.0,1880545.66,3293.42
2025,MOINHOS VENTO,Exclusivamente Residencial,45.62,272.0,894744.37,3289.5
2025,CIDADE BAIXA,Exclusivamente Residencial,7.24,45.11,196485.47,4355.7
2025,CIDADE BAIXA,Exclusivamente Residencial,13.26,82.64,359813.26,4353.98
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,6.88,42.88,184051.34,4292.24
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,7.75,48.27,211412.98,4379.8
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.28,135966.15,4346.74
2025,CIDADE BAIXA,Exclusivamente Residencial,6.88,42.88,184051.34,4292.24
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.28,135966.15,4346.74
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.29,135966.15,4345.35
2025,CIDADE BAIXA,Exclusivamente Residencial,7.75,48.27,211412.98,4379.8
2025,CIDADE BAIXA,Exclusivamente Residencial,10.31,64.27,280221.72,4360.07
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,7.0,43.61,188196.05,4315.43
2025,CIDADE BAIXA,Exclusivamente Residencial,3.23,20.1,87880.96,4372.19
2025,CIDADE BAIXA,Exclusivamente Residencial,6.89,42.93,184051.34,4287.24
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,7.06,43.98,188196.05,4279.13
2025,CIDADE BAIXA,Exclusivamente Residencial,6.89,42.93,184051.34,4287.24
2025,CIDADE BAIXA,Exclusivamente Residencial,13.26,82.64,359813.26,4353.98
2025,CIDADE BAIXA,Exclusivamente Residencial,8.2,51.09,223847.11,4381.43
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.29,135966.15,4345.35
2025,CIDADE BAIXA,Exclusivamente Residencial,10.31,64.27,280221.72,4360.07
2025,CIDADE BAIXA,Exclusivamente Residencial,7.75,48.27,211412.98,4379.8
2025,CIDADE BAIXA,Exclusivamente Residencial,2.98,18.55,77098.16,4156.24
2025,CIDADE BAIXA,Exclusivamente Residencial,7.73,48.14,211412.98,4391.63
2025,CIDADE BAIXA,Exclusivamente Residencial,13.26,82.64,359813.26,4353.98
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.28,135966.15,4346.74
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,10.31,64.27,280221.72,4360.07
2025,CIDADE BAIXA,Exclusivamente Residencial,6.88,42.88,184051.34,4292.24
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,7.07,44.08,192340.76,4363.45
2025,CIDADE BAIXA,Exclusivamente Residencial,7.01,43.66,188196.05,4310.49
2025,CIDADE BAIXA,Exclusivamente Residencial,6.89,42.93,184051.34,4287.24
2025,CIDADE BAIXA,Exclusivamente Residencial,7.0,43.61,188196.05,4315.43
2025,CIDADE BAIXA,Exclusivamente Residencial,7.06,43.98,188196.05,4279.13
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.28,135966.15,4346.74
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,6.88,42.88,184051.34,4292.24
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.28,135966.15,4346.74
2025,CIDADE BAIXA,Exclusivamente Residencial,3.23,20.1,87880.96,4372.19
2025,CIDADE BAIXA,Exclusivamente Residencial,5.53,34.45,148400.28,4307.7
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,7.07,44.07,192340.76,4364.44
2025,CIDADE BAIXA,Exclusivamente Residencial,7.75,48.27,211412.98,4379.8
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,7.0,43.61,188196.05,4315.43
2025,CIDADE BAIXA,Exclusivamente Residencial,10.32,64.29,280221.72,4358.71
2025,CIDADE BAIXA,Exclusivamente Residencial,8.2,51.1,223847.11,4380.57
2025,CIDADE BAIXA,Exclusivamente Residencial,7.07,44.08,192340.76,4363.45
2025,CIDADE BAIXA,Exclusivamente Residencial,5.53,34.45,148400.28,4307.7
2025,CIDADE BAIXA,Exclusivamente Residencial,5.53,34.45,148400.28,4307.7
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.28,135966.15,4346.74
2025,CIDADE BAIXA,Exclusivamente Residencial,13.26,82.64,359813.26,4353.98
2025,CIDADE BAIXA,Exclusivamente Residencial,3.23,20.1,87880.96,4372.19
2025,CIDADE BAIXA,Exclusivamente Residencial,6.88,42.88,184051.34,4292.24
2025,CIDADE BAIXA,Exclusivamente Residencial,7.01,43.66,188196.05,4310.49
2025,CIDADE BAIXA,Exclusivamente Residencial,5.56,34.65,148400.28,4282.84
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.29,135966.15,4345.35
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Nï¿½o Exclusivamente Residencial,143.88,731.0,1842987.51,2521.19
2025,MOINHOS VENTO,Exclusivamente Residencial,79.42,130.0,479519.05,3688.61
2025,MOINHOS VENTO,Exclusivamente Residencial,78.2,128.0,473047.02,3695.68
2025,MOINHOS VENTO,Exclusivamente Residencial,123.02,504.0,2735592.23,5427.76
2025,MOINHOS VENTO,Exclusivamente Residencial,127.17,521.0,2827805.82,5427.65
2025,MOINHOS VENTO,Exclusivamente Residencial,125.21,513.0,2783916.76,5426.74
2025,MOINHOS VENTO,Nï¿½o Exclusivamente Residencial,2.57,17.0,83808.29,4929.9
2025,MOINHOS VENTO,Exclusivamente Residencial,2.57,17.0,83808.29,4929.9
2025,MOINHOS VENTO,Exclusivamente Residencial,3.03,20.0,97114.7,4855.73
2025,MOINHOS VENTO,Nï¿½o Exclusivamente Residencial,2.57,17.0,83808.29,4929.9
2025,MOINHOS VENTO,Nï¿½o Exclusivamente Residencial,2.57,17.0,83808.29,4929.9
2025,MOINHOS VENTO,Nï¿½o Exclusivamente Residencial,2.57,17.0,83808.29,4929.9
2025,MOINHOS VENTO,Nï¿½o Exclusivamente Residencial,2.57,17.0,83808.29,4929.9
2025,MOINHOS VENTO,Nï¿½o Exclusivamente Residencial,2.57,17.0,83808.29,4929.9
2025,MOINHOS VENTO,Exclusivamente Residencial,2.57,17.0,83808.29,4929.9
2025,MOINHOS VENTO,Nï¿½o Exclusivamente Residencial,2.57,17.0,83808.29,4929.9
2025,MOINHOS VENTO,Exclusivamente Residencial,3.18,21.0,105752.82,5035.85
2025,MOINHOS VENTO,Nï¿½o Exclusivamente Residencial,2.57,17.0,83808.29,4929.9
2025,MOINHOS VENTO,Exclusivamente Residencial,2.57,17.0,83808.29,4929.9
2025,MOINHOS VENTO,Exclusivamente Residencial,2.57,17.0,83808.29,4929.9
2025,MOINHOS VENTO,Nï¿½o Exclusivamente Residencial,2.57,17.0,83808.29,4929.9
2025,MOINHOS VENTO,Exclusivamente Residencial,2.57,17.0,83808.29,4929.9
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.29,135966.15,4345.35
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,13.26,82.64,359813.26,4353.98
2025,CIDADE BAIXA,Exclusivamente Residencial,10.31,64.27,280221.72,4360.07
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.28,135966.15,4346.74
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.28,135966.15,4346.74
2025,CIDADE BAIXA,Exclusivamente Residencial,3.23,20.1,87880.96,4372.19
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.28,135966.15,4346.74
2025,CIDADE BAIXA,Exclusivamente Residencial,6.9,43.0,188196.05,4376.65
2025,CIDADE BAIXA,Exclusivamente Residencial,7.01,43.66,188196.05,4310.49
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.29,135966.15,4345.35
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,3.23,20.1,87880.96,4372.19
2025,CIDADE BAIXA,Exclusivamente Residencial,7.0,43.61,188196.05,4315.43
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,7.07,44.08,192340.76,4363.45
2025,CIDADE BAIXA,Exclusivamente Residencial,7.24,45.11,196485.47,4355.7
2025,CIDADE BAIXA,Exclusivamente Residencial,2.98,18.55,77098.16,4156.24
2025,CIDADE BAIXA,Exclusivamente Residencial,6.88,42.88,184051.34,4292.24
2025,CIDADE BAIXA,Exclusivamente Residencial,7.0,43.61,188196.05,4315.43
2025,CIDADE BAIXA,Exclusivamente Residencial,7.06,43.98,188196.05,4279.13
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,7.75,48.27,211412.98,4379.8
2025,CIDADE BAIXA,Exclusivamente Residencial,10.31,64.27,280221.72,4360.07
2025,CIDADE BAIXA,Exclusivamente Residencial,7.0,43.61,188196.05,4315.43
2025,GLORIA,Exclusivamente Residencial,250.0,152.0,223076.58,1467.61
2025,ARQUIPELAGO,Nï¿½o Exclusivamente Residencial,972.62,99.0,279459.63,2822.82
2025,IPANEMA,Exclusivamente Residencial,485.0,221.92,677640.3,3053.53
2025,MOINHOS VENTO,Exclusivamente Residencial,112.91,459.0,1877940.31,4091.37
2025,MOINHOS VENTO,Exclusivamente Residencial,112.91,459.0,1877940.31,4091.37
2025,MOINHOS VENTO,Exclusivamente Residencial,112.91,459.0,1877940.31,4091.37
2025,MOINHOS VENTO,Exclusivamente Residencial,112.91,459.0,1877940.31,4091.37
2025,MOINHOS VENTO,Exclusivamente Residencial,112.91,459.0,1877940.31,4091.37
2025,MOINHOS VENTO,Exclusivamente Residencial,112.91,459.0,1877940.31,4091.37
2025,MOINHOS VENTO,Exclusivamente Residencial,112.91,459.0,1877940.31,4091.37
2025,MOINHOS VENTO,Exclusivamente Residencial,112.91,459.0,1877940.31,4091.37
2025,MOINHOS VENTO,Exclusivamente Residencial,23.18,219.0,725193.14,3311.38
2025,MOINHOS VENTO,Exclusivamente Residencial,72.7,119.0,437618.91,3677.47
2025,MOINHOS VENTO,Exclusivamente Residencial,78.2,128.0,473047.02,3695.68
2025,MOINHOS VENTO,Exclusivamente Residencial,79.42,130.0,479519.05,3688.61
2025,MOINHOS VENTO,Exclusivamente Residencial,78.2,128.0,473047.02,3695.68
2025,CIDADE BAIXA,Exclusivamente Residencial,6.9,43.01,188196.05,4375.63
2025,CIDADE BAIXA,Exclusivamente Residencial,7.07,44.08,192340.76,4363.45
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.29,135966.15,4345.35
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,8.2,51.09,223847.11,4381.43
2025,CIDADE BAIXA,Exclusivamente Residencial,7.0,43.61,188196.05,4315.43
2025,CIDADE BAIXA,Exclusivamente Residencial,8.2,51.09,223847.11,4381.43
2025,CIDADE BAIXA,Exclusivamente Residencial,7.06,43.98,188196.05,4279.13
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.29,135966.15,4345.35
2025,CIDADE BAIXA,Exclusivamente Residencial,5.53,34.45,148400.28,4307.7
2025,CIDADE BAIXA,Exclusivamente Residencial,7.24,45.11,196485.47,4355.7
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.28,135966.15,4346.74
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.29,135966.15,4345.35
2025,CIDADE BAIXA,Exclusivamente Residencial,3.51,21.87,92025.67,4207.85
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.28,135966.15,4346.74
2025,CIDADE BAIXA,Exclusivamente Residencial,10.31,64.27,280221.72,4360.07
2025,CIDADE BAIXA,Exclusivamente Residencial,7.24,45.11,196485.47,4355.7
2025,CIDADE BAIXA,Exclusivamente Residencial,13.26,82.64,359813.26,4353.98
2025,CIDADE BAIXA,Exclusivamente Residencial,7.01,43.66,188196.05,4310.49
2025,CIDADE BAIXA,Exclusivamente Residencial,6.89,42.93,184051.34,4287.24
2025,CIDADE BAIXA,Exclusivamente Residencial,6.89,42.93,184051.34,4287.24
2025,CIDADE BAIXA,Exclusivamente Residencial,5.56,34.65,148400.28,4282.84
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,7.06,43.98,188196.05,4279.13
2025,CIDADE BAIXA,Exclusivamente Residencial,5.53,34.45,148400.28,4307.7
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,6.08,37.86,160834.41,4248.14
2025,CIDADE BAIXA,Exclusivamente Residencial,5.53,34.45,148400.28,4307.7
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.28,135966.15,4346.74
2025,CIDADE BAIXA,Exclusivamente Residencial,3.23,20.1,87880.96,4372.19
2025,CIDADE BAIXA,Exclusivamente Residencial,7.0,43.61,188196.05,4315.43
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,7.01,43.66,188196.05,4310.49
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.28,135966.15,4346.74
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,7.07,44.08,192340.76,4363.45
2025,CIDADE BAIXA,Exclusivamente Residencial,6.88,42.88,184051.34,4292.24
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.28,135966.15,4346.74
2025,CIDADE BAIXA,Exclusivamente Residencial,7.24,45.11,196485.47,4355.7
2025,CIDADE BAIXA,Exclusivamente Residencial,7.06,43.98,188196.05,4279.13
2025,CIDADE BAIXA,Exclusivamente Residencial,5.53,34.45,148400.28,4307.7
2025,CIDADE BAIXA,Exclusivamente Residencial,7.75,48.27,211412.98,4379.8
2025,CIDADE BAIXA,Exclusivamente Residencial,7.24,45.11,196485.47,4355.7
2025,CIDADE BAIXA,Exclusivamente Residencial,5.53,34.45,148400.28,4307.7
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.28,135966.15,4346.74
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.28,135966.15,4346.74
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.29,135966.15,4345.35
2025,CIDADE BAIXA,Exclusivamente Residencial,7.01,43.66,188196.05,4310.49
2025,CIDADE BAIXA,Exclusivamente Residencial,7.24,45.11,196485.47,4355.7
2025,CIDADE BAIXA,Exclusivamente Residencial,8.2,51.09,223847.11,4381.43
2025,CIDADE BAIXA,Exclusivamente Residencial,5.53,34.45,148400.28,4307.7
2025,CIDADE BAIXA,Exclusivamente Residencial,3.23,20.1,87880.96,4372.19
2025,CIDADE BAIXA,Exclusivamente Residencial,2.98,18.55,77098.16,4156.24
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.29,135966.15,4345.35
2025,CIDADE BAIXA,Exclusivamente Residencial,8.2,51.09,223847.11,4381.43
2025,CIDADE BAIXA,Exclusivamente Residencial,13.26,82.64,359813.26,4353.98
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,2.98,18.55,77098.16,4156.24
2025,CIDADE BAIXA,Exclusivamente Residencial,6.89,42.93,184051.34,4287.24
2025,CIDADE BAIXA,Exclusivamente Residencial,7.01,43.66,188196.05,4310.49
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.28,135966.15,4346.74
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.28,135966.15,4346.74
2025,CIDADE BAIXA,Exclusivamente Residencial,5.53,34.45,148400.28,4307.7
2025,CIDADE BAIXA,Exclusivamente Residencial,7.75,48.27,211412.98,4379.8
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.28,135966.15,4346.74
2025,CIDADE BAIXA,Exclusivamente Residencial,7.06,43.98,188196.05,4279.13
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,7.0,43.61,188196.05,4315.43
2025,CIDADE BAIXA,Exclusivamente Residencial,7.07,44.08,192340.76,4363.45
2025,CIDADE BAIXA,Exclusivamente Residencial,10.31,64.27,280221.72,4360.07
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.29,135966.15,4345.35
2025,CIDADE BAIXA,Exclusivamente Residencial,7.07,44.08,192340.76,4363.45
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,7.75,48.27,211412.98,4379.8
2025,CIDADE BAIXA,Exclusivamente Residencial,7.24,45.11,196485.47,4355.7
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.28,135966.15,4346.74
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.29,135966.15,4345.35
2025,CIDADE BAIXA,Exclusivamente Residencial,7.01,43.66,188196.05,4310.49
2025,CIDADE BAIXA,Exclusivamente Residencial,10.31,64.27,280221.72,4360.07
2025,CIDADE BAIXA,Exclusivamente Residencial,8.2,51.09,223847.11,4381.43
2025,CIDADE BAIXA,Exclusivamente Residencial,7.0,43.61,188196.05,4315.43
2025,CIDADE BAIXA,Exclusivamente Residencial,6.89,42.93,184051.34,4287.24
2025,CIDADE BAIXA,Exclusivamente Residencial,13.27,82.67,359813.26,4352.4
2025,CIDADE BAIXA,Exclusivamente Residencial,13.26,82.64,359813.26,4353.98
2025,CIDADE BAIXA,Exclusivamente Residencial,5.02,31.27,135966.15,4348.13
2025,CIDADE BAIXA,Exclusivamente Residencial,8.2,51.09,223847.11,4381.43
2025,CIDADE BAIXA,Nï¿½o Exclusivamente Residencial,209.0,155.0,698126.61,4504.04
2025,CIDADE BAIXA,Nï¿½o Exclusivamente Residencial,1384.0,1287.46,3854726.15,2994.06
2025,MOINHOS VENTO,Exclusivamente Residencial,61.22,365.0,1199045.65,3285.06
2025,MOINHOS VENTO,Exclusivamente Residencial,2.57,17.0,83808.29,4929.9
2025,MOINHOS VENTO,Nï¿½o Exclusivamente Residencial,2.57,17.0,83808.29,4929.9
2025,MOINHOS VENTO,Exclusivamente Residencial,3.03,20.0,97114.7,4855.73
2025,MOINHOS VENTO,Nï¿½o Exclusivamente Residencial,2.27,15.0,74937.35,4995.82
2025,MOINHOS VENTO,Exclusivamente Residencial,2.57,17.0,83808.29,4929.9
2025,MOINHOS VENTO,Exclusivamente Residencial,2.57,17.0,83808.29,4929.9
2025,MOINHOS VENTO,Nï¿½o Exclusivamente Residencial,2.42,16.0,79372.82,4960.8
2025,MOINHOS VENTO,Exclusivamente Residencial,12.25,81.0,405502.22,5006.2
2025,MOINHOS VENTO,Exclusivamente Residencial,19.82,131.0,660896.92,5045.01
2025,MOINHOS VENTO,Nï¿½o Exclusivamente Residencial,15.73,104.0,524328.63,5041.62
2025,MOINHOS VENTO,Nï¿½o Exclusivamente Residencial,15.58,103.0,519893.16,5047.51
2025,MOINHOS VENTO,Exclusivamente Residencial,12.25,81.0,405502.22,5006.2
2025,MOINHOS VENTO,Nï¿½o Exclusivamente Residencial,15.73,104.0,524328.63,5041.62
2025,MOINHOS VENTO,Nï¿½o Exclusivamente Residencial,15.58,103.0,519893.16,5047.51
2025,MOINHOS VENTO,Exclusivamente Residencial,12.25,81.0,405502.22,5006.2
2025,MOINHOS VENTO,Exclusivamente Residencial,15.73,104.0,524328.63,5041.62
2025,MOINHOS VENTO,Exclusivamente Residencial,12.25,81.0,405502.22,5006.2
2025,MOINHOS VENTO,Exclusivamente Residencial,15.58,103.0,519893.16,5047.51
2025,MOINHOS VENTO,Nï¿½o Exclusivamente Residencial,15.73,104.0,524328.63,5041.62
2025,MOINHOS VENTO,Nï¿½o Exclusivamente Residencial,15.73,104.0,524328.63,5041.62
2025,MOINHOS VENTO,Exclusivamente Residencial,15.73,104.0,524328.63,5041.62
2025,MOINHOS VENTO,Exclusivamente Residencial,15.58,103.0,519893.16,5047.51
2025,MOINHOS VENTO,Exclusivamente Residencial,15.73,104.0,524328.63,5041.62
2025,MOINHOS VENTO,Nï¿½o Exclusivamente Residencial,15.73,104.0,524328.63,5041.62
2025,MOINHOS VENTO,Nï¿½o Exclusivamente Residencial,15.58,103.0,519893.16,5047.51
2025,MOINHOS VENTO,Nï¿½o Exclusivamente Residencial,15.58,103.0,519893.16,5047.51
2025,MOINHOS VENTO,Exclusivamente Residencial,26.02,172.0,867967.09,5046.32
2025,MOINHOS VENTO,Exclusivamente Residencial,26.02,172.0,867967.09,5046.32
2025,PASSO DA AREIA,Nï¿½o Exclusivamente Residencial,18.61,47.0,138171.65,2939.82
2025,PASSO DA AREIA,Exclusivamente Residencial,244.0,160.0,603551.49,3772.2
2025,PASSO DA AREIA,Exclusivamente Residencial,22.45,97.0,336991.36,3474.14
2025,PASSO DA AREIA,Exclusivamente Residencial,26.38,114.0,396204.16,3475.48
2025,PASSO DA AREIA,Exclusivamente Residencial,22.22,96.0,333756.8,3476.63
2025,PASSO DA AREIA,Exclusivamente Residencial,26.38,114.0,396204.16,3475.48
2025,PASSO DA AREIA,Exclusivamente Residencial,22.45,97.0,336991.36,3474.14
2025,PASSO DA AREIA,Exclusivamente Residencial,26.38,114.0,396204.16,3475.48
2025,PASSO DA AREIA,Exclusivamente Residencial,26.38,114.0,396204.16,3475.48
2025,PASSO DA AREIA,Exclusivamente Residencial,26.38,114.0,396204.16,3475.48
2025,PASSO DA AREIA,Exclusivamente Residencial,22.45,97.0,336991.36,3474.14
2025,PASSO DA AREIA,Exclusivamente Residencial,22.45,97.0,336991.36,3474.14
2025,PASSO DA AREIA,Exclusivamente Residencial,26.38,114.0,396204.16,3475.48
2025,PASSO DA AREIA,Exclusivamente Residencial,22.22,96.0,333756.8,3476.63
2025,PASSO DA AREIA,Exclusivamente Residencial,22.45,97.0,336991.36,3474.14
2025,PASSO DA AREIA,Exclusivamente Residencial,22.45,97.0,336991.36,3474.14
2025,PASSO DA AREIA,Exclusivamente Residencial,26.38,114.0,396204.16,3475.48
2025,PASSO DA AREIA,Exclusivamente Residencial,22.22,96.0,333756.8,3476.63
2025,PASSO DA AREIA,Exclusivamente Residencial,26.38,114.0,396204.16,3475.48
2025,PASSO DA AREIA,Exclusivamente Residencial,26.38,114.0,396204.16,3475.48
2025,PASSO DA AREIA,Exclusivamente Residencial,26.38,114.0,396204.16,3475.48
2025,PASSO DA AREIA,Exclusivamente Residencial,22.22,96.0,333756.8,3476.63
2025,PASSO DA AREIA,Exclusivamente Residencial,22.45,97.0,336991.36,3474.14
2025,PASSO DA AREIA,Exclusivamente Residencial,26.38,114.0,396204.16,3475.48
2025,PASSO DA AREIA,Exclusivamente Residencial,22.22,96.0,333756.8,3476.63
2025,PASSO DA AREIA,Exclusivamente Residencial,26.38,114.0,396204.16,3475.48
2025,PASSO DA AREIA,Exclusivamente Residencial,26.38,114.0,396204.16,3475.48
2025,PASSO DA AREIA,Exclusivamente Residencial,22.22,96.0,333756.8,3476.63
2025,PASSO DA AREIA,Exclusivamente Residencial,22.45,97.0,336991.36,3474.14
2025,PASSO DA AREIA,Exclusivamente Residencial,22.45,97.0,336991.36,3474.14
2025,PASSO DA AREIA,Exclusivamente Residencial,26.38,114.0,396204.16,3475.48
2025,PASSO DA AREIA,Exclusivamente Residencial,22.22,96.0,333756.8,3476.63
2025,PASSO DA AREIA,Exclusivamente Residencial,26.38,114.0,396204.16,3475.48
2025,PASSO DA AREIA,Exclusivamente Residencial,22.45,97.0,336991.36,3474.14
2025,PASSO DA AREIA,Exclusivamente Residencial,22.22,96.0,333756.8,3476.63
2025,PASSO DA AREIA,Exclusivamente Residencial,22.45,97.0,336991.36,3474.14
2025,PASSO DA AREIA,Exclusivamente Residencial,26.38,114.0,396204.16,3475.48
